run_id,git_commit,machine,gpu,seed,grid_offset,case_name,router_recipe,balance_recipe,balance_coeff,route_row_role,route_rows,route_result_rows,route_rows_output_count,route_rows_output_fraction,route_rows_contribute,depth,leaf_rows,shared_unrouted_frac,eligible_index,layer,sample_split,sample_batches,test_accessed,scheduler_status,trial_status,captured_tokens,observed_tokens,fit_tokens,metric_tokens,metric_split,metric_holdout_fraction,initial_normalized_mse,final_normalized_mse,nmse_delta,final_cosine_similarity,tokens_per_second,train_seconds,dead_leaves,route_entropy_mean,leaf_tokens_p10,leaf_tokens_p50,leaf_tokens_p90,route_churn_available,route_churn_fraction,route_churn_changed_tokens,route_churn_tokens,route_churn_initial_unique_leaves,route_churn_final_unique_leaves,route_churn_reason,active_rows_per_token,stored_rows,effective_stored_rows,route_output_rows_per_token,route_output_rows_per_node,locoprop_status,locoprop_mse_before,locoprop_mse_after,locoprop_nonincreasing
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,2,26012,11,st_gumbel_seed21003,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0087766647338867,0.7162982821464539,0.29247838258743286,0.48482629656791687,32852.57457472561,0.38961938799911877,0,0.0,3.1000001430511475,7.0,13.899999618530273,true,0.4382056759231004,1436,3277,32,32,,47.0,259,228,5,1,succeeded,0.08997563272714615,0.07324553281068802,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,2,26012,11,st_gumbel_seed21003,st_gumbel,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0082788467407227,0.7007038593292236,0.307574987411499,0.49735504388809204,33341.51051243257,0.38390582200008794,0,0.0,4.0,7.0,14.0,true,0.4430881904180653,1452,3277,32,32,,47.0,259,228,5,1,succeeded,0.08190939575433731,0.06627649813890457,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,3,26013,12,expert_choice_imitation_seed21001,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.008767008781433,0.6497147083282471,0.35905230045318604,0.5629048347473145,21594.410184336197,0.592745988000388,0,0.6893429160118103,3.0,6.5,14.699997901916504,true,0.7976808056148916,2614,3277,32,32,,47.0,259,228,5,1,succeeded,0.04119624197483063,0.03308459743857384,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,3,26013,12,expert_choice_imitation_seed21001,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0074396133422852,0.6872140765190125,0.3202255368232727,0.5306056141853333,26903.45625991857,0.4757753009998851,0,0.6905879378318787,4.0,6.5,13.0,true,0.740311260299054,2426,3277,32,32,,47.0,259,228,5,1,succeeded,0.045320119708776474,0.03608330711722374,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,3,26013,12,expert_choice_imitation_seed21001,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.007493257522583,0.686241865158081,0.32125139236450195,0.5404590368270874,29195.083918315664,0.43842997799947625,0,0.6902123689651489,3.0,7.5,13.0,true,0.7503814464449191,2459,3277,32,32,,47.0,259,228,5,1,succeeded,0.04784379154443741,0.03844035789370537,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,3,26013,12,expert_choice_imitation_seed21001,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0077369213104248,0.6893548369407654,0.3183820843696594,0.5270116925239563,27267.046586475673,0.46943111199834675,0,0.6898350715637207,2.1000001430511475,7.0,16.59999656677246,true,0.7723527616722612,2531,3277,32,32,,47.0,259,228,5,1,succeeded,0.05928700417280197,0.04782934486865997,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,3,26013,12,expert_choice_imitation_seed21001,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0090082883834839,0.7025817632675171,0.3064265251159668,0.49310410022735596,27485.488338541923,0.46570029400027124,1,0.6875118017196655,2.0,6.5,19.699996948242188,true,0.7360390601159598,2412,3277,32,32,,47.0,259,228,5,1,succeeded,0.08816362172365189,0.07134775817394257,true
l7k_router_equal_budget_20260704_a1e311f_wave2,a1e311fcf924d5a18b8b503605d3ae12509cc2c8,foureyes,3,26013,12,expert_choice_imitation_seed21001,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0058659315109253,0.6848120093345642,0.3210539221763611,0.5032861232757568,27218.626733827838,0.47026619399912306,0,0.688481867313385,3.1000001430511475,6.5,13.79999828338623,true,0.7674702471772963,2515,3277,32,32,,47.0,259,228,5,1,succeeded,0.08050268143415451,0.06472401320934296,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,0,26013,13,expert_choice_imitation_seed21002,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0062086582183838,0.6467922925949097,0.3594163656234741,0.5646735429763794,19731.467582510806,0.6487099829992076,0,0.6896551847457886,3.0,6.0,13.79999828338623,true,0.8172108635947513,2678,3277,32,32,,47.0,259,228,5,1,succeeded,0.04152914509177208,0.033013857901096344,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,0,26013,13,expert_choice_imitation_seed21002,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0070912837982178,0.685504138469696,0.32158714532852173,0.533984363079071,25505.042787344835,0.5018615379995026,1,0.6905680298805237,4.0,6.0,14.79999828338623,true,0.7519072322245957,2464,3277,32,32,,47.0,259,228,5,1,succeeded,0.045191798359155655,0.036135490983724594,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,0,26013,13,expert_choice_imitation_seed21002,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.006288766860962,0.6921015381813049,0.314187228679657,0.5327501893043518,25746.08244794368,0.49716301599983126,0,0.6903589367866516,3.0,7.0,16.699996948242188,true,0.763198046994202,2501,3277,32,32,,47.0,259,228,5,1,succeeded,0.047906190156936646,0.03865940496325493,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,0,26013,13,expert_choice_imitation_seed21002,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0089868307113647,0.6846269965171814,0.32435983419418335,0.5344884991645813,25210.389365323386,0.5077271840000321,1,0.6898690462112427,4.099999904632568,8.0,12.899999618530273,true,0.7436679890143424,2437,3277,32,32,,47.0,259,228,5,1,succeeded,0.05919269472360611,0.047780755907297134,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,0,26013,13,expert_choice_imitation_seed21002,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0084357261657715,0.6982215046882629,0.31021422147750854,0.4980318248271942,26243.100025253396,0.4877472549997037,0,0.6871036291122437,2.1000001430511475,6.5,14.79999828338623,true,0.7238327738785475,2372,3277,32,32,,47.0,259,228,5,1,succeeded,0.08781266957521439,0.07082145661115646,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,0,26013,13,expert_choice_imitation_seed21002,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0087039470672607,0.6919276714324951,0.3167762756347656,0.4970129728317261,27830.094429633034,0.4599337609997747,1,0.6882228851318359,3.0,7.5,13.899999618530273,true,0.7635032041501373,2502,3277,32,32,,47.0,259,228,5,1,succeeded,0.08174765110015869,0.06531176716089249,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,1,26014,14,expert_choice_imitation_seed21003,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0069565773010254,0.652447521686554,0.35450905561447144,0.5570274591445923,18706.557390901155,0.6842520370009879,0,0.6900392770767212,3.0,6.5,15.0,true,0.7589258468111078,2487,3277,32,32,,47.0,259,228,5,1,succeeded,0.041229248046875,0.03327721729874611,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,1,26014,14,expert_choice_imitation_seed21003,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0085558891296387,0.6877020001411438,0.3208538889884949,0.5328027606010437,26003.734501877938,0.49223699000140186,0,0.690265417098999,3.0,7.5,15.699997901916504,true,0.7613671040585902,2495,3277,32,32,,47.0,259,228,5,1,succeeded,0.04513130336999893,0.03630874305963516,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,1,26014,14,expert_choice_imitation_seed21003,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0082088708877563,0.691937267780304,0.3162716031074524,0.5377331972122192,28649.186941219406,0.4467840580000484,0,0.690307080745697,3.1000001430511475,6.5,14.899999618530273,true,0.7430576747024717,2435,3277,32,32,,47.0,259,228,5,1,succeeded,0.04819947108626366,0.03867005929350853,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,1,26014,14,expert_choice_imitation_seed21003,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.007846474647522,0.6869823336601257,0.32086414098739624,0.5315966010093689,26842.426288415358,0.4768570420001197,0,0.6898030042648315,2.1000001430511475,6.0,15.0,true,0.8156850778150747,2673,3277,32,32,,47.0,259,228,5,1,succeeded,0.05933151766657829,0.04787282273173332,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,1,26014,14,expert_choice_imitation_seed21003,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0101555585861206,0.7045451998710632,0.3056103587150574,0.4934454560279846,29439.42687622485,0.43479107299936004,1,0.6868734955787659,2.0,7.0,14.899999618530273,true,0.7259688739700946,2379,3277,32,32,,47.0,259,228,5,1,succeeded,0.08809325098991394,0.0713605061173439,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,1,26014,14,expert_choice_imitation_seed21003,expert_choice_imitation,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0070109367370605,0.6963481307029724,0.31066280603408813,0.4927285313606262,27600.26941219313,0.46376358900124615,0,0.688388466835022,3.0,7.0,14.0,true,0.6878242294781812,2254,3277,32,32,,47.0,259,228,5,1,succeeded,0.08144018799066544,0.0652894452214241,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,2,26015,15,utility_targeted_ste_seed21001,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0087498426437378,0.6514272689819336,0.3573225736618042,0.5641397833824158,21454.36976948898,0.5966150549993472,2,0.0,2.0,5.0,19.899999618530273,true,0.7812023191943851,2560,3277,32,32,,47.0,259,228,5,1,succeeded,0.04122050851583481,0.033144038170576096,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,2,26015,15,utility_targeted_ste_seed21001,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0074442625045776,0.6952651143074036,0.3121791481971741,0.5293399691581726,25411.297685513837,0.5037129609991098,1,0.0,3.0,6.5,16.699996948242188,true,0.744278303326213,2439,3277,32,32,,47.0,259,228,5,1,succeeded,0.04580659791827202,0.036475252360105515,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,2,26015,15,utility_targeted_ste_seed21001,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0074784755706787,0.6918632984161377,0.315615177154541,0.540036678314209,26024.65628804674,0.4918412699989858,1,0.0,2.0,6.5,16.0,true,0.7708269758925846,2526,3277,32,32,,47.0,259,228,5,1,succeeded,0.048296328634023666,0.038698431104421616,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,2,26015,15,utility_targeted_ste_seed21001,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0077229738235474,0.6902778744697571,0.3174450993537903,0.529585063457489,24390.045036245603,0.5248042789989995,2,0.0,1.0,7.0,17.0,true,0.8001220628623741,2622,3277,32,32,,47.0,259,228,5,1,succeeded,0.05947771668434143,0.04802846536040306,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,2,26015,15,utility_targeted_ste_seed21001,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0090060234069824,0.7076442837715149,0.30136173963546753,0.4915807545185089,23799.770994572806,0.5378203009986464,1,0.0,2.1000001430511475,4.5,20.099992752075195,true,0.7348184314922185,2408,3277,32,32,,47.0,259,228,5,1,succeeded,0.08871352672576904,0.07199935615062714,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,2,26015,15,utility_targeted_ste_seed21001,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0058574676513672,0.6940411329269409,0.31181633472442627,0.5025373101234436,22441.50179864803,0.5703718099994148,1,0.0,2.0,5.5,15.699997901916504,true,0.7644186756179432,2505,3277,32,32,,47.0,259,228,5,1,succeeded,0.08073785901069641,0.0652284100651741,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,3,26016,16,utility_targeted_ste_seed21002,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0062086582183838,0.6507784724235535,0.3554301857948303,0.5637555122375488,19585.487988862904,0.6535451149993605,0,0.0,2.0,4.5,15.899999618530273,true,0.8501678364357644,2786,3277,32,32,,47.0,259,228,5,1,succeeded,0.04152979701757431,0.03316311165690422,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,3,26016,16,utility_targeted_ste_seed21002,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0070912837982178,0.6901811361312866,0.31691014766693115,0.5342055559158325,24115.181355777393,0.5307859730000928,2,0.0,1.0,8.0,16.899999618530273,true,0.7381751602075068,2419,3277,32,32,,47.0,259,228,5,1,succeeded,0.04559421166777611,0.0363583043217659,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,3,26016,16,utility_targeted_ste_seed21002,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.006288766860962,0.693773090839386,0.3125156760215759,0.5339140892028809,22386.11634328525,0.5717829660006828,1,0.0,1.0,4.0,21.699996948242188,true,0.8013426914861154,2626,3277,32,32,,47.0,259,228,5,1,succeeded,0.048214852809906006,0.038781508803367615,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,3,26016,16,utility_targeted_ste_seed21002,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0089868307113647,0.688086748123169,0.3209000825881958,0.5356271862983704,23304.283815256153,0.5492552400010027,1,0.0,1.0,6.5,16.899999618530273,true,0.8074458346048214,2646,3277,32,32,,47.0,259,228,5,1,succeeded,0.059502169489860535,0.048040907829999924,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,3,26016,16,utility_targeted_ste_seed21002,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0084357261657715,0.6963138580322266,0.3121218681335449,0.5002022981643677,23934.435383878725,0.5347943160013529,2,0.0,2.0,6.0,17.699996948242188,true,0.7268843454379005,2382,3277,32,32,,47.0,259,228,5,1,succeeded,0.08826135098934174,0.070979043841362,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,ripper,3,26016,16,utility_targeted_ste_seed21002,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0087039470672607,0.698096513748169,0.3106074333190918,0.4969656765460968,25744.421104991423,0.49719509900023695,1,0.0,2.0,6.5,17.199993133544922,true,0.7497711321330485,2457,3277,32,32,,47.0,259,228,5,1,succeeded,0.08236780017614365,0.06590946763753891,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,0,26017,17,utility_targeted_ste_seed21003,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.006970763206482,0.6564408540725708,0.35052990913391113,0.5559911131858826,19520.748602157273,0.6557125580002321,1,0.0,2.0,4.0,22.499996185302734,true,0.7812023191943851,2560,3277,32,32,,47.0,259,228,5,1,succeeded,0.04143133759498596,0.03345188498497009,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,0,26017,17,utility_targeted_ste_seed21003,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0085484981536865,0.6905580759048462,0.31799042224884033,0.5332171320915222,25742.50779446457,0.4972320529996068,1,0.0,1.0,7.0,17.699996948242188,true,0.7754043332316143,2541,3277,32,32,,47.0,259,228,5,1,succeeded,0.04543512687087059,0.03644171729683876,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,0,26017,17,utility_targeted_ste_seed21003,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0082095861434937,0.6962358355522156,0.3119737505912781,0.536766767501831,24278.299476268792,0.5272197920003237,1,0.0,1.0,5.0,22.0,true,0.7421422032346658,2432,3277,32,32,,47.0,259,228,5,1,succeeded,0.04849884286522865,0.03885030746459961,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,0,26017,17,utility_targeted_ste_seed21003,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,43,blocks.10.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.007860541343689,0.6920181512832642,0.3158423900604248,0.5310332179069519,24289.926644277184,0.5269674209994264,3,0.0,1.100000023841858,5.5,16.899999618530273,true,0.8263655782728105,2708,3277,32,32,,47.0,259,228,5,1,succeeded,0.05966038256883621,0.048221513628959656,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,0,26017,17,utility_targeted_ste_seed21003,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,45,blocks.11.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0101628303527832,0.708586573600769,0.30157625675201416,0.4918532967567444,23421.209693823934,0.5465131889995973,3,0.0,1.0,5.0,15.0,true,0.7476350320415014,2450,3277,32,32,,47.0,259,228,5,1,succeeded,0.08871100097894669,0.07169026136398315,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,0,26017,17,utility_targeted_ste_seed21003,utility_targeted_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,47,blocks.11.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0070059299468994,0.7023818492889404,0.304624080657959,0.49179667234420776,23014.756374942448,0.5561649139999645,0,0.0,2.0,6.0,16.799999237060547,true,0.759231003967043,2488,3277,32,32,,47.0,259,228,5,1,succeeded,0.08199477940797806,0.06605374068021774,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,1,26018,18,hard_em_utility_ste_seed21001,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.008767008781433,0.6516599655151367,0.3571070432662964,0.5638788938522339,19331.327362799173,0.662137666999115,2,0.0,1.100000023841858,5.0,19.899999618530273,true,0.7799816905706439,2556,3277,32,32,,47.0,259,228,5,1,succeeded,0.04122062027454376,0.03314648196101189,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,1,26018,18,hard_em_utility_ste_seed21001,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,39,blocks.9.reverse_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.0074396133422852,0.6958428621292114,0.31159675121307373,0.5289557576179504,25017.404539932937,0.5116438029999699,2,0.0,2.1000001430511475,7.0,14.899999618530273,true,0.7461092462618248,2445,3277,32,32,,47.0,259,228,5,1,succeeded,0.04582638293504715,0.036504413932561874,true
l7k_router_equal_budget_20260704_a1e311f_wave3,fbe1b3dd28945ade456d36e865d0f80e0998ea22,foureyes,1,26018,18,hard_em_utility_ste_seed21001,hard_em_utility_ste,split_minleaf,0.001,split_routing_output,1,2,all,0.5,true,5,4,0.2,41,blocks.10.forward_block.mixer.mixer.out_proj,train_eval,1,false,succeeded,succeeded,32768,131072,29491,3277,holdout,0.1,1.007493257522583,0.6921736598014832,0.31531959772109985,0.5400100946426392,24053.929677018637,0.5321375830008037,1,0.0,1.0,6.5,16.899999618530273,true,0.7729630759841318,2533,3277,32,32,,47.0,259,228,5,1,succeeded,0.04829481616616249,0.03871015086770058,true
